model,method_name,method,seed,timestamp,filename,baseline_perplexity,baseline_latency,baseline_model_size_mb,baseline_total_params,baseline_nonzero_params,baseline_sparsity,baseline_weight_min,baseline_weight_max,baseline_weight_mean,baseline_weight_std,baseline_unique_weights,compressed_perplexity,compressed_latency,compressed_model_size_mb,compressed_total_params,compressed_nonzero_params,compressed_sparsity,compressed_weight_min,compressed_weight_max,compressed_weight_mean,compressed_weight_std,compressed_unique_weights,comparison_cosine_similarity,comparison_mse,diff_size,diff_perplexity,diff_latency,diff_total_params,diff_sparsity,diff_unique_weights
distilbert-base-uncased,pruning,"amount=0.1, permanent=true, type=l1_unstructured",5,2025-05-28 21:31:08,distilbert-base-uncased_5_20250528_213108.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,17.795486764958156,0.03781035661697388,255.5334243774414,66902016,60252216,0.09927218609750493,-9.962942123413086,3.891517162322998,-0.013184999919314955,0.04992150258535203,15784,0.9992081522941589,0.0002940573904197663,0.0,-0.5439638792255721,-0.0022340917587280254,0,-0.09927218609750493,0
distilbert-base-uncased,weight_sharing → quantization,"algorithm=kmeans, layers=[], n_clusters=32 → type=16",50,2025-05-31 22:41:16,distilbert-base-uncased_50_20250531_224116.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,19.21829227910275,0.041950604915618896,91.005859375,23844864,23844864,0.0,-0.9487291574478149,3.891517162322998,-0.03728612270246647,0.051429493203223625,8395,0.952914834022522,0.018118323758244514,164.5275650024414,-1.9667693933701678,-0.006374340057373043,43057152,0.0,7389
distilbert-base-uncased,weight_sharing,"algorithm=uniform, layers=[], n_clusters=32",5,2025-05-28 20:28:26,distilbert-base-uncased_5_20250528_202826.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,30888.44634783193,0.03398140907287597,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.049796150381163834,0.0647438388292348,14344,0.040466662496328354,0.47644463181495667,0.0,-30871.194824946197,0.0015948557853698794,0,0.0,1440
distilbert-base-uncased,pruning → quantization,"amount=0.3, permanent=true, type=l1_unstructured → type=16",50,2025-05-31 22:22:41,distilbert-base-uncased_50_20250531_222241.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,27.640333367123937,0.04205254077911377,91.005859375,23844864,16812595,0.2947846326835576,-1.095024824142456,3.891517162322998,-0.03572663404780136,0.05195505017575723,11358,0.9501649737358093,0.01804366707801819,164.5275650024414,-10.388810481391353,-0.00647627592086792,43057152,-0.2947846326835576,4426
distilbert-base-uncased,pruning → weight_sharing,"amount=0.2, permanent=true, type=l1_unstructured → algorithm=kmeans, layers=[], n_clusters=32",50,2025-06-01 01:43:15,distilbert-base-uncased_50_20250601_014315.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,25.377406422122135,0.03430182456970215,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013053024064244217,0.049792093564092574,14143,0.9276191592216492,0.025768538936972618,0.0,-8.125883536389551,0.0012744402885437045,0,0.0,1641
distilbert-base-uncased,quantization → pruning,"type=16 → amount=0.3, permanent=true, type=l1_unstructured",505,2025-05-31 22:32:58,distilbert-base-uncased_505_20250531_223258.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,17.249889595870023,0.04224919080734253,91.005859375,23844864,23844864,0.0,-1.095024824142456,3.891517162322998,-0.037288404115968496,0.05149787072437813,11358,1.0,6.347419923002917e-09,164.5275650024414,0.0016332898625606163,-0.006672925949096679,43057152,0.0,4426
distilbert-base-uncased,weight_sharing,"algorithm=uniform, layers=[], n_clusters=128",50,2025-05-28 20:32:25,distilbert-base-uncased_50_20250528_203225.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,26.714658732594263,0.033962249755859375,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.02218409998928382,0.050764338631982396,14646,0.9809913635253906,0.006981685757637024,0.0,-9.463135846861679,0.0016140151023864777,0,0.0,1138
distilbert-base-uncased,pruning → weight_sharing,"amount=0.1, permanent=true, type=l1_unstructured → algorithm=kmeans, layers=[], n_clusters=64",5,2025-06-01 01:18:51,distilbert-base-uncased_5_20250601_011851.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,18.66519545800664,0.03436225652694702,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013186308783887615,0.04990256812159236,14143,0.9968560934066772,0.0011941732373088598,0.0,-1.4136725722740557,0.0012140083312988312,0,0.0,1641
distilbert-base-uncased,pruning,"amount=0.3, permanent=true, type=l1_unstructured",5,2025-05-28 21:32:37,distilbert-base-uncased_5_20250528_213237.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,27.64224472191805,0.035671589374542234,255.5334243774414,66902016,46952604,0.297816737435682,-9.962942123413086,3.891517162322998,-0.012651424780172326,0.049676426679343924,15784,0.950126588344574,0.018057048320770264,0.0,-10.390721836185467,-9.532451629638145e-05,0,-0.297816737435682,0
distilbert-base-uncased,pruning → weight_sharing,"amount=0.3, permanent=true, type=l1_unstructured → algorithm=kmeans, layers=[], n_clusters=64",50,2025-06-01 02:20:56,distilbert-base-uncased_50_20250601_022056.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,30.657238843057286,0.03550850391387939,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.012670911636683246,0.04965773749786101,14143,0.9462105631828308,0.019333088770508766,0.0,-13.405715957324702,6.776094436646007e-05,0,0.0,1641
distilbert-base-uncased,pruning → quantization,"amount=0.1, permanent=true, type=l1_unstructured → type=16",505,2025-05-31 22:15:56,distilbert-base-uncased_505_20250531_221556.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,17.793864020067435,0.042145965099334715,91.005859375,23844864,21500774,0.09826155820080269,-1.095024824142456,3.891517162322998,-0.037223581462690565,0.05152048218407294,11358,0.9992096424102783,0.0002934448712039739,164.5275650024414,-0.5423411343348512,-0.006569700241088862,43057152,-0.09826155820080269,4426
distilbert-base-uncased,pruning,"amount=0.3, permanent=true, type=random_unstructured",5,2025-05-28 21:38:41,distilbert-base-uncased_5_20250528_213841.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,2523.4964346993684,0.0354688811302185,255.5334243774414,66902016,46952604,0.297816737435682,-9.962942123413086,3.891517162322998,-0.009207215901954873,0.042763635228665754,15550,0.22844275832176208,0.2285701036453247,0.0,-2506.2449118136356,0.0001073837280273493,0,-0.297816737435682,234
distilbert-base-uncased,weight_sharing → pruning,"algorithm=kmeans, layers=[], n_clusters=128 → amount=0.1, permanent=true, type=l1_unstructured",505,2025-06-01 00:38:16,distilbert-base-uncased_505_20250601_003816.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,17.96489850933623,0.03422278642654419,255.5334243774414,66902016,60252216,0.0,-9.962942123413086,3.891517162322998,-0.013189126722921836,0.049914648106456475,14143,0.9989086985588074,0.00040400997386313975,0.0,-0.7133756236036461,0.0013534784317016657,0,0.0,1641
distilbert-base-uncased,quantization → weight_sharing,"type=8 → algorithm=kmeans, layers=[], n_clusters=32",505,2025-05-31 23:32:04,distilbert-base-uncased_505_20250531_233204.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,27.326048622904942,0.020629117488861082,91.005859375,23844864,23844864,0.0,-1.095024824142456,3.891517162322998,-0.037288404115968496,0.05149787072437813,11358,0.9829741716384888,0.0064317514188587666,164.5275650024414,-10.074525737172358,0.01494714736938477,43057152,0.0,4426
distilbert-base-uncased,quantization → pruning,"type=8 → amount=0.3, permanent=true, type=l1_unstructured",50,2025-05-31 22:27:24,distilbert-base-uncased_50_20250531_222724.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,27.326048622904942,0.020789029598236083,91.005859375,23844864,23844864,0.0,-1.095024824142456,3.891517162322998,-0.037288404115968496,0.05149787072437813,11358,0.9829741716384888,0.0064317514188587666,164.5275650024414,-10.074525737172358,0.01478723526000977,43057152,0.0,4426
distilbert-base-uncased,pruning → weight_sharing,"amount=0.2, permanent=true, type=l1_unstructured → algorithm=kmeans, layers=[], n_clusters=128",5,2025-06-01 01:59:31,distilbert-base-uncased_5_20250601_015931.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,21.44092280557579,0.03643918037414551,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013046631355327302,0.049851466196497635,14143,0.9948772192001343,0.001899110502563417,0.0,-4.189399919843208,-0.0008629155158996552,0,0.0,1641
distilbert-base-uncased,weight_sharing → pruning,"algorithm=kmeans, layers=[], n_clusters=128 → amount=0.2, permanent=true, type=l1_unstructured",50,2025-06-01 00:49:18,distilbert-base-uncased_50_20250601_004918.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,21.187651765895808,0.03411221981048584,255.5334243774414,66902016,53602404,0.0,-9.962942123413086,3.891517162322998,-0.013054325028359775,0.04984753822623475,14143,0.9931232929229736,0.0025418878067284822,0.0,-3.936128880163224,0.0014640450477600153,0,0.0,1641
distilbert-base-uncased,weight_sharing → pruning,"algorithm=kmeans, layers=[], n_clusters=128 → amount=0.2, permanent=true, type=l1_unstructured",5,2025-06-01 00:44:18,distilbert-base-uncased_5_20250601_004418.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,21.1119511807347,0.034191792011260984,255.5334243774414,66902016,53602404,0.0,-9.962942123413086,3.891517162322998,-0.01305432969871935,0.04984754135427956,14143,0.9927308559417725,0.002687060507014394,0.0,-3.860428295002116,0.0013844728469848688,0,0.0,1641
distilbert-base-uncased,pruning,"amount=0.1, permanent=true, type=random_unstructured",50,2025-05-28 21:37:40,distilbert-base-uncased_50_20250528_213740.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,124.77815216558882,0.035730137825012206,255.5334243774414,66902016,60252216,0.09927218609750493,-9.962942123413086,3.891517162322998,-0.011874327209755177,0.047700189505115585,15713,0.8161852955818176,0.06239314749836922,0.0,-107.52662927985624,-0.00015387296676635381,0,-0.09927218609750493,71
distilbert-base-uncased,weight_sharing → pruning,"algorithm=kmeans, layers=[], n_clusters=128 → amount=0.2, permanent=true, type=l1_unstructured",505,2025-06-01 00:54:13,distilbert-base-uncased_505_20250601_005413.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,20.90408725700137,0.03425607919692993,255.5334243774414,66902016,53602404,0.0,-9.962942123413086,3.891517162322998,-0.01305432722869418,0.04984754108546618,14143,0.9930735230445862,0.0025660484097898006,0.0,-3.6525643712687845,0.0013201856613159202,0,0.0,1641
distilbert-base-uncased,pruning,"amount=0.7, permanent=true, type=random_unstructured",50,2025-05-28 21:42:10,distilbert-base-uncased_50_20250528_214210.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,7190.732784740245,0.034712674617767336,255.5334243774414,66902016,20353380,0.6949058401120362,-9.962942123413086,3.891517162322998,-0.003865010209851971,0.029886805217497443,15149,0.24399366974830627,0.19216863811016083,0.0,-7173.481261854512,0.0008635902404785165,0,-0.6949058401120362,635
distilbert-base-uncased,pruning,"amount=0.3, permanent=true, type=l1_unstructured",50,2025-05-28 21:33:06,distilbert-base-uncased_50_20250528_213306.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,27.64224472191805,0.03505620956420898,255.5334243774414,66902016,46952604,0.297816737435682,-9.962942123413086,3.891517162322998,-0.012651424780172326,0.049676426679343924,15784,0.950126588344574,0.018057048320770264,0.0,-10.390721836185467,0.0005200552940368697,0,-0.297816737435682,0
distilbert-base-uncased,pruning → quantization,"amount=0.1, permanent=true, type=l1_unstructured → type=16",50,2025-05-31 22:15:39,distilbert-base-uncased_50_20250531_221539.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,17.793864020067435,0.04214418172836304,91.005859375,23844864,21500774,0.09826155820080269,-1.095024824142456,3.891517162322998,-0.037223581462690565,0.05152048218407294,11358,0.9992096424102783,0.0002934448712039739,164.5275650024414,-0.5423411343348512,-0.006567916870117187,43057152,-0.09826155820080269,4426
distilbert-base-uncased,weight_sharing → pruning,"algorithm=kmeans, layers=[], n_clusters=64 → amount=0.1, permanent=true, type=l1_unstructured",50,2025-06-01 00:02:02,distilbert-base-uncased_50_20250601_000202.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,18.700470235261804,0.0342771577835083,255.5334243774414,66902016,60252216,0.0,-9.962942123413086,3.891517162322998,-0.0131851440413666,0.049900169075361565,14143,0.9970558285713196,0.0011054709320887923,0.0,-1.4489473495292202,0.0012991070747375502,0,0.0,1641
distilbert-base-uncased,quantization → weight_sharing,"type=8 → algorithm=kmeans, layers=[], n_clusters=32",50,2025-05-31 23:31:54,distilbert-base-uncased_50_20250531_233154.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,27.326048622904942,0.020522925853729248,91.005859375,23844864,23844864,0.0,-1.095024824142456,3.891517162322998,-0.037288404115968496,0.05149787072437813,11358,0.9829741716384888,0.0064317514188587666,164.5275650024414,-10.074525737172358,0.015053339004516605,43057152,0.0,4426
distilbert-base-uncased,pruning → weight_sharing,"amount=0.2, permanent=true, type=l1_unstructured → algorithm=kmeans, layers=[], n_clusters=64",50,2025-06-01 01:50:57,distilbert-base-uncased_50_20250601_015057.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,22.581425233354906,0.034295928478240964,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013045037109358538,0.04984021435505901,14143,0.991625189781189,0.003081735223531723,0.0,-5.329902347622323,0.0012803363800048886,0,0.0,1641
distilbert-base-uncased,weight_sharing,"algorithm=uniform, layers=[], n_clusters=128",505,2025-05-28 20:32:57,distilbert-base-uncased_505_20250528_203257.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,26.714658732594263,0.03391187191009522,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.02218409998928382,0.050764338631982396,14646,0.9809913635253906,0.006981685757637024,0.0,-9.463135846861679,0.001664392948150635,0,0.0,1138
distilbert-base-uncased,pruning → weight_sharing,"amount=0.1, permanent=true, type=l1_unstructured → algorithm=kmeans, layers=[], n_clusters=128",50,2025-06-01 01:34:38,distilbert-base-uncased_50_20250601_013438.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,17.805356879753692,0.03398294448852539,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013187048817519554,0.04991660205856014,14143,0.9988970756530762,0.0004131970927119255,0.0,-0.5538339940211081,0.0015933203697204648,0,0.0,1641
distilbert-base-uncased,pruning → quantization,"amount=0.2, permanent=true, type=l1_unstructured → type=8",5,2025-05-31 22:17:10,distilbert-base-uncased_5_20250531_221710.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,33.53493550655806,0.02055453062057495,91.005859375,23844864,19156685,0.1965230744827549,-1.095024824142456,3.891517162322998,-0.03679623017373679,0.051658607612012145,11358,0.9615374803543091,0.014047358185052872,164.5275650024414,-16.283412620825473,0.015021734237670902,43057152,-0.1965230744827549,4426
distilbert-base-uncased,quantization → weight_sharing,"type=8 → algorithm=kmeans, layers=[], n_clusters=64",505,2025-05-31 23:33:36,distilbert-base-uncased_505_20250531_233336.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,27.326048622904942,0.020556328296661378,91.005859375,23844864,23844864,0.0,-1.095024824142456,3.891517162322998,-0.037288404115968496,0.05149787072437813,11358,0.9829741716384888,0.0064317514188587666,164.5275650024414,-10.074525737172358,0.015019936561584474,43057152,0.0,4426
distilbert-base-uncased,pruning,"amount=0.7, permanent=true, type=l1_unstructured",50,2025-05-28 21:36:09,distilbert-base-uncased_50_20250528_213609.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,14548.363933857852,0.03478447914123535,255.5334243774414,66902016,20353380,0.6949058401120362,-9.962942123413086,3.891517162322998,-0.007905310913896721,0.04530424094170037,15784,0.027229266241192818,0.3624976575374603,0.0,-14531.11241097212,0.0007917857170105028,0,-0.6949058401120362,0
distilbert-base-uncased,low_rank_factorization,"ff_ratio=0.95, min_ff_rank=128",50,2025-05-28 20:35:20,distilbert-base-uncased_50_20250528_203520.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,17.251522885732584,0.03554309844970703,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,1.0,0.0,0.0,0.0,3.316640853882197e-05,0,0.0,0
distilbert-base-uncased,quantization → pruning,"type=16 → amount=0.1, permanent=true, type=l1_unstructured",5,2025-05-31 22:28:52,distilbert-base-uncased_5_20250531_222852.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,17.249889595870023,0.0430074405670166,91.005859375,23844864,23844864,0.0,-1.095024824142456,3.891517162322998,-0.037288404115968496,0.05149787072437813,11358,1.0,6.347419923002917e-09,164.5275650024414,0.0016332898625606163,-0.007431175708770749,43057152,0.0,4426
distilbert-base-uncased,quantization → pruning,"type=8 → amount=0.2, permanent=true, type=l1_unstructured",50,2025-05-31 22:25:52,distilbert-base-uncased_50_20250531_222552.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,27.326048622904942,0.02054063081741333,91.005859375,23844864,23844864,0.0,-1.095024824142456,3.891517162322998,-0.037288404115968496,0.05149787072437813,11358,0.9829741716384888,0.0064317514188587666,164.5275650024414,-10.074525737172358,0.015035634040832524,43057152,0.0,4426
distilbert-base-uncased,weight_sharing,"algorithm=kmeans, layers=[], n_clusters=128",505,2025-05-28 20:26:07,distilbert-base-uncased_505_20250528_202607.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,17.30241796329737,0.03376101493835449,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013207760136662354,0.04992452709092313,14345,0.9996342658996582,0.0001357497530989349,0.0,-0.050895077564785396,0.0018152499198913624,0,0.0,1439
distilbert-base-uncased,pruning,"amount=0.1, permanent=true, type=random_unstructured",505,2025-05-28 21:38:07,distilbert-base-uncased_505_20250528_213807.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,120.49519436986961,0.035175163745880124,255.5334243774414,66902016,60252216,0.09927218609750493,-9.962942123413086,3.891517162322998,-0.011873482706909792,0.047702624408006274,15718,0.9477009773254395,0.020275652408599854,0.0,-103.24367148413702,0.00040110111236572876,0,-0.09927218609750493,66
distilbert-base-uncased,weight_sharing → pruning,"algorithm=kmeans, layers=[], n_clusters=64 → amount=0.2, permanent=true, type=l1_unstructured",505,2025-06-01 00:13:24,distilbert-base-uncased_505_20250601_001324.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,23.98438179392531,0.03410047054290771,255.5334243774414,66902016,53602404,0.0,-9.962942123413086,3.891517162322998,-0.013155505998160162,0.049803808444909364,14143,0.9889141917228699,0.004071718547493219,0.0,-6.732858908192725,0.00147579431533814,0,0.0,1641
distilbert-base-uncased,pruning → weight_sharing,"amount=0.1, permanent=true, type=l1_unstructured → algorithm=kmeans, layers=[], n_clusters=32",50,2025-06-01 01:13:51,distilbert-base-uncased_50_20250601_011351.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,19.926971585356977,0.03447633028030395,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.01320362924263713,0.04984963032216825,14143,0.9103744626045227,0.03267121687531471,0.0,-2.6754486996243934,0.0010999345779418995,0,0.0,1641
distilbert-base-uncased,pruning → weight_sharing,"amount=0.1, permanent=true, type=l1_unstructured → algorithm=kmeans, layers=[], n_clusters=128",505,2025-06-01 01:39:25,distilbert-base-uncased_505_20250601_013925.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,17.808248364984465,0.0339745569229126,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013187049860084699,0.04991659864878437,14143,0.998898446559906,0.0004126686544623226,0.0,-0.556725479251881,0.0016017079353332561,0,0.0,1641
distilbert-base-uncased,quantization → weight_sharing,"type=16 → algorithm=kmeans, layers=[], n_clusters=32",50,2025-05-31 23:36:41,distilbert-base-uncased_50_20250531_233641.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,17.249889595870023,0.042301008701324465,91.005859375,23844864,23844864,0.0,-1.095024824142456,3.891517162322998,-0.037288404115968496,0.05149787072437813,11358,1.0,6.347419923002917e-09,164.5275650024414,0.0016332898625606163,-0.006724743843078612,43057152,0.0,4426
distilbert-base-uncased,weight_sharing → pruning,"algorithm=kmeans, layers=[], n_clusters=64 → amount=0.3, permanent=true, type=l1_unstructured",5,2025-06-01 00:17:05,distilbert-base-uncased_5_20250601_001705.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,34.629190604852894,0.034484226703643796,255.5334243774414,66902016,46952604,0.0,-9.962942123413086,3.891517162322998,-0.012673429404528922,0.04965009866871111,14143,0.9610653519630432,0.014178800396621227,0.0,-17.37766771912031,0.0010920381546020569,0,0.0,1641
distilbert-base-uncased,weight_sharing,"algorithm=kmeans, layers=[], n_clusters=16",505,2025-05-28 19:57:41,distilbert-base-uncased_505_20250528_195741.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,23.731497664733325,0.03374631404876709,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013222572607168092,0.049641454564579496,14162,0.7327682971954346,0.08565016835927963,0.0,-6.479974779000742,0.0018299508094787656,0,0.0,1622
distilbert-base-uncased,weight_sharing → quantization,"algorithm=kmeans, layers=[], n_clusters=64 → type=16",50,2025-05-31 22:57:01,distilbert-base-uncased_50_20250531_225701.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,18.51385371719588,0.042267832756042484,91.005859375,23844864,23844864,0.0,-0.9487291574478149,3.891517162322998,-0.03728840414676434,0.05147553815845961,8395,0.9982216358184814,0.0006658111815340817,164.5275650024414,-1.262330831463295,-0.006691567897796631,43057152,0.0,7389
distilbert-base-uncased,pruning → weight_sharing,"amount=0.2, permanent=true, type=l1_unstructured → algorithm=kmeans, layers=[], n_clusters=128",50,2025-06-01 02:04:20,distilbert-base-uncased_50_20250601_020420.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,21.451251794229403,0.03516908168792725,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013046629440238053,0.04985146919074476,14143,0.9948832988739014,0.0018969830125570297,0.0,-4.1997289084968195,0.0004071831703186049,0,0.0,1641
distilbert-base-uncased,weight_sharing → quantization,"algorithm=kmeans, layers=[], n_clusters=128 → type=16",505,2025-05-31 23:30:32,distilbert-base-uncased_505_20250531_233032.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,17.30047881734463,0.042115392684936526,91.005859375,23844864,23844864,0.0,-0.9487291574478149,3.891517162322998,-0.0372875408297084,0.05149202901136442,8395,0.9996346831321716,0.00013560554361902177,164.5275650024414,-0.04895593161204559,-0.006539127826690673,43057152,0.0,7389
distilbert-base-uncased,low_rank_factorization,"ff_ratio=0.99, min_ff_rank=128",50,2025-05-28 20:38:09,distilbert-base-uncased_50_20250528_203809.json,17.251522885732584,0.03557626485824585,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,17.251522885732584,0.03531541585922241,255.5334243774414,66902016,66902016,0.0,-9.962942123413086,3.891517162322998,-0.013208027548361128,0.049930054721219225,15784,1.0,0.0,0.0,0.0,0.0002608489990234414,0,0.0,0
